apprehension_date,apprehension_state,apprehension_aor,final_program,final_program_group,apprehension_method,apprehension_criminality,case_status,case_category,departed_date,departure_country,final_order_yes_no,final_order_date,birth_year,citizenship_country,gender,apprehension_site_landmark,unique_identifier,apprehension_date_time,duplicate_likely,file_original,sheet_original,row_original
2024-04-16,WASHINGTON,Seattle Area of Responsibility,Fugitive Operations,ICE,Located,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-06-18,MEXICO,YES,2018-10-06,1998.0,MEXICO,Male,SEATTLE FUG OPS,0d7f400a62546a07f448172cf63b38a466c04c06,2024-04-16 07:10:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,19646
2024-04-16,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1992.0,GUATEMALA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,5582a6e148a88c76ca53a441ee83430080fe4f5d,2024-04-16 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,124212
2024-04-16,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1994.0,COLOMBIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,72f844b35421d7d1f57685cd950b75cc53cd5776,2024-04-16 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,166754
2024-04-16,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-08-30,HONDURAS,NO,,2000.0,HONDURAS,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,2fbf97c13e3fdf9371a2d066bb5d16c13bdf0e95,2024-04-16 09:21:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,69282
2024-04-16,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,6-Deported/Removed - Deportability,[3] Deportable - Administratively Final Order,2025-05-07,KENYA,YES,2025-02-24,1987.0,KENYA,Male,WASHINGTON CORRECTIONS CENTER (Shelton),6b84cb2119e1ec9cf588b6abb43c669207e84b4d,2024-04-16 11:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,155826
2024-04-16,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,3-Voluntary Departure Confirmed,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-03-25,INDIA,YES,2025-02-19,2003.0,INDIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,3dd6bedd5f38eecda9a158e503e0b2c1bf943d81,2024-04-16 21:41:38 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,89706
2024-04-17,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1988.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,2ddce4c92b9ee9c8e215a32945b301f8c7c2f288,2024-04-17 06:25:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,66531
2024-04-17,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2004.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,6aded9eb84d83284fbf4bfabc358f1743e9b2137,2024-04-17 06:25:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,154909
2024-04-17,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Other efforts,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-18,PERU,YES,2023-10-31,1974.0,PERU,Female,SEATTLE NON-DETAINED DOCKET,934cd56e6b0775d3971c88024437af99e571e582,2024-04-17 08:38:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,213843
2024-04-17,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Located,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-18,PERU,YES,2023-10-31,1956.0,PERU,Male,SEATTLE NON-DETAINED DOCKET,3b739b5d26e4d433c67187f4e91a5e17e5e53a3f,2024-04-17 08:39:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,86251
2024-04-17,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Other efforts,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-18,PERU,YES,2023-10-31,2017.0,PERU,Female,SEATTLE NON-DETAINED DOCKET,0a1230b1212f5f4d4dfd18b702956193b7987341,2024-04-17 08:40:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,14688
2024-04-17,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,A-Proceedings Terminated,[2A] Deportable - Under Adjudication by IJ,,,NO,,1981.0,RUSSIA,Male,FEDERAL DETENTION CENTER (FDC),a0d03123a418ac031fe36970e24de3ddda03c7fa,2024-04-17 08:50:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,233507
2024-04-17,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8A] Excludable / Inadmissible - Hearing Not Commenced,,,NO,,1986.0,VENEZUELA,Female,SEATTLE NON-DETAINED DOCKET,48d5b0b64c7a153ae64ac53d69019169bcd94004,2024-04-17 09:30:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,105843
2024-04-17,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,2 Pending Criminal Charges,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-07-18,1994.0,INDIA,Male,FEDERAL DETENTION CENTER (FDC),30ca198a65c8d22a6d33cbc5161d600de1b400dd,2024-04-17 10:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,70763
2024-04-18,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2004.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,a83dc87e1c058d10cb26cb6a51a22556bd648b67,2024-04-18 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,244305
2024-04-18,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2004.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,af25bdf3fbe31ab7e49e9564de40d4306b1dac1d,2024-04-18 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,254262
2024-04-18,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1988.0,BANGLADESH,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,c32d4cb8e94dfd5e0e1a0380f5a3a3a6319c2f01,2024-04-18 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,283677
2024-04-18,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1997.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,d0bc17fb8ef06cd49d230aae9e1beaf7685d9d27,2024-04-18 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,303208
2024-04-18,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1980.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,d1ba7d906e6d735fe7506e2cea1f4fa94131809e,2024-04-18 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,304660
2024-04-18,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,1988.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,d1cfb5ad11354b88b95e6ca0e0dfb27851bb05d1,2024-04-18 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,304787
2024-04-18,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1993.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,ff7ad0a657659921ec5c920cc4405ba7494c37ad,2024-04-18 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,370913
2024-04-18,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,Located,1 Convicted Criminal,B-Relief Granted,[2A] Deportable - Under Adjudication by IJ,,,NO,,1973.0,FRANCE,Male,POO CAP NON-CUSTODIAL ARREST,90bf5816f376775c2ac66c7700148e0811ed65da,2024-04-18 08:20:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,210129
2024-04-18,WASHINGTON,Philadelphia Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,ACTIVE,[8D] Excludable / Inadmissible - Under Adjudication by BIA,,,NO,,1985.0,MEXICO,Male,CAP-EASTERN REGIONAL JAIL - WEST VIRGINIA WV STATE,e410f062c4cc43ccf989c88ab821dc563c251225,2024-04-18 11:17:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,331202
2024-04-19,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,Other efforts,2 Pending Criminal Charges,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-07-18,1994.0,INDIA,Male,SEA CAP,30ca198a65c8d22a6d33cbc5161d600de1b400dd,2024-04-19 09:46:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,70764
2024-04-19,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-30,MEXICO,YES,2024-01-26,2000.0,MEXICO,Female,FEDERAL DETENTION CENTER (FDC),d9599c55f8cbae6eb7a48f196dff8a90674007b0,2024-04-19 12:41:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,315755
2024-04-19,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2002.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,8f20780545ac1731bca421843abedce40b023ee6,2024-04-19 23:47:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,207735
2024-04-20,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2001.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,a447a23b4fa1e09201c69de92caec333d6f2f6e1,2024-04-20 00:57:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,238555
2024-04-21,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1991.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,b7b74ef0e09f2657e8433af005d604934ad68003,2024-04-21 21:41:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,266698
2024-04-21,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1980.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,e8a17a26f1c9b4a204ac4ab5b1cba5768f1f27bc,2024-04-21 22:22:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,337941
2024-04-22,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,1975.0,LAOS,Male,SEATTLE NON-DETAINED DOCKET,34966cf89c7f43cb1f0eefadf85ea85723a8214a,2024-04-22 08:55:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,76375
2024-04-23,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2002.0,INDIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,c41b4b49ec383db6119ae0d6f19746d17411d1eb,2024-04-23 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,285029
2024-04-23,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-05-14,MEXICO,YES,2020-12-22,1995.0,MEXICO,Male,FEDERAL DETENTION CENTER (FDC),be4b0656f76d2573de143366243c5720800b1171,2024-04-23 10:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,276498
2024-04-24,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-05-14,MEXICO,YES,2024-05-08,1989.0,MEXICO,Male,"FDL GENERAL AREA, NON-SPECIFIC",4e899317552c573f03044e642bd5150aae89b245,2024-04-24 06:30:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,114096
2024-04-24,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-05-25,MEXICO,YES,2024-05-08,1960.0,MEXICO,Female,FEDERAL DETENTION CENTER (FDC),728c3597d5df41df300f6b3f126ae35e1c5a249d,2024-04-24 09:19:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,166127
2024-04-24,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Located,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-26,BRAZIL,YES,2024-02-14,1996.0,BRAZIL,Female,SEATTLE NON-DETAINED DOCKET,43ef5a2556e3d9c6922e8f3f5b5e7aba240ff223,2024-04-24 18:59:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,98578
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2002.0,INDIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,0fb99fdec067866882203c55f642b7e7e2514e90,2024-04-25 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,22869
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1989.0,INDIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,437779b4cf811ce72d188cc99ab765cdb69afc7a,2024-04-25 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,97880
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1997.0,INDIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,594edc8959d45f8e6cddcd1d8de1160c9f3d0104,2024-04-25 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,129656
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8A] Excludable / Inadmissible - Hearing Not Commenced,,,NO,,1982.0,INDIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,849f0f07e332794a3e0724cbcdf7b3834d740440,2024-04-25 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,192461
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8A] Excludable / Inadmissible - Hearing Not Commenced,,,NO,,1996.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,a907791a70a5b35b1b662c233ae0a34f512cddb6,2024-04-25 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,245478
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1978.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,b6cc40a7af8a66670a2bfd9d8ed485419edbce64,2024-04-25 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,265349
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2004.0,INDIA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,e5286002d0fd4dc9bb8b51aa36d7b0f362b77c80,2024-04-25 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,332813
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Located,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-26,HONDURAS,YES,2024-02-28,1981.0,HONDURAS,Male,SEATTLE NON-DETAINED DOCKET,1a1c758a4713c2e16dae3483db2f3eb79778bc5b,2024-04-25 09:34:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,38019
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Non-Detained Docket Control,ICE,Located,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-26,HONDURAS,YES,2024-02-28,2020.0,HONDURAS,Male,SEATTLE NON-DETAINED DOCKET,88632511fadebe43034754b8eea2781ce529c69e,2024-04-25 09:55:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,197924
2024-04-25,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2002.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,9c5628047bf137404d3ab8c43afb5cdcd778dae5,2024-04-25 16:54:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,226890
2024-04-26,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1984.0,MEXICO,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,5e6b14ff3e6b7ee263a532614ba06e6aaae5103f,2024-04-26 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,137051
2024-04-26,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1985.0,CUBA,Female,NORTHWEST DETENTION CENTER DETAINED DOCKET,8795b97b3e363d0eae3988c1dc1e389d43edc02b,2024-04-26 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,196745
2024-04-26,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,1999.0,INDIA,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,9ab8086a74c01eadf8b9fb954419a9e7f770792f,2024-04-26 08:00:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,224566
2024-04-28,WASHINGTON,Seattle Area of Responsibility,Detained Docket Control,ICE,ERO Reprocessed Arrest,3 Other Immigration Violator,A-Proceedings Terminated,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,2004.0,MEXICO,Male,NORTHWEST DETENTION CENTER DETAINED DOCKET,f9283b6464b2e43ebd208ed08c61fa60894d4043,2024-04-28 00:13:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,361614
2024-04-29,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-05-21,MEXICO,YES,2024-05-15,1994.0,MEXICO,Male,COYOTE RIDGE CORRECTIONS,fb469fd4c44b44dc9abfdf63b432b74c4e01c384,2024-04-29 10:06:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,364669
2024-04-29,WASHINGTON,Seattle Area of Responsibility,ERO Criminal Alien Program,ICE,CAP State Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-05-27,HONDURAS,YES,2024-05-15,1995.0,HONDURAS,Male,COYOTE RIDGE CORRECTIONS,d1ff4384e581fa78a82f39614c166a65fee2d84b,2024-04-29 11:23:00 UTC,False,ERO Admin Arrests_LESA-STU-FINAL Release_raw.xlsx,Admin Arrests,305043
